danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist(s),gender(of the atrist(s)),"type(solo, colab, grpup/band)",country,number_integrants,song_language,label,lat,long
0.767,0.643,5,-5.225,1,0.101,0.216,0.000104,0.0806,0.536,169.99,audio_features,099tjv6oy2opbpCOA3nBwX,spotify:track:099tjv6oy2opbpCOA3nBwX,https://api.spotify.com/v1/tracks/099tjv6oy2opbpCOA3nBwX,https://api.spotify.com/v1/audio-analysis/099tjv6oy2opbpCOA3nBwX,192452,4,Dream Girl - Remix,"['Ir Sais', 'Rauw Alejandro']",M,colab,Puerto Rico,2,Portuguese-Spanish,R,18.220833,-66.590149
0.719,0.66,11,-4.217,0,0.188,0.53,0,0.117,0.676,170.074,audio_features,3vSzpGke0ViKOGoX2wIKnZ,spotify:track:3vSzpGke0ViKOGoX2wIKnZ,https://api.spotify.com/v1/tracks/3vSzpGke0ViKOGoX2wIKnZ,https://api.spotify.com/v1/audio-analysis/3vSzpGke0ViKOGoX2wIKnZ,159840,4,Contigo,['Danna Paola'],F,solo,Mexico,1,Spanish,R,23.6345,-102.5528
0.528,0.761,8,-3.487,0,0.0504,0.333,6.94E-05,0.22,0.345,144.982,audio_features,5DFtiKzrmcaHF6kbIsDJ65,spotify:track:5DFtiKzrmcaHF6kbIsDJ65,https://api.spotify.com/v1/tracks/5DFtiKzrmcaHF6kbIsDJ65,https://api.spotify.com/v1/audio-analysis/5DFtiKzrmcaHF6kbIsDJ65,188500,4,Stupid Love,"['Jessica Audiffred', 'Walshy Fire', 'Nia V']",V,colab,Mexico,3,English,R,23.6345,-102.5528
0.69,0.465,3,-10.681,1,0.0298,0.052,0.00625,0.0949,0.171,117.996,audio_features,1qdlys3D2hI2BV5qusTEFu,spotify:track:1qdlys3D2hI2BV5qusTEFu,https://api.spotify.com/v1/tracks/1qdlys3D2hI2BV5qusTEFu,https://api.spotify.com/v1/audio-analysis/1qdlys3D2hI2BV5qusTEFu,117966,4,"QUÉDATE, TE QUIERO",['Rels B'],M,solo,Spain,1,Spanish,R,40.463667,-3.74922
0.637,0.785,6,-2.612,1,0.166,0.0846,0.000239,0.0392,0.74,87.4,audio_features,3cg2Y9mIiYNdcPTLKaQgK3,spotify:track:3cg2Y9mIiYNdcPTLKaQgK3,https://api.spotify.com/v1/tracks/3cg2Y9mIiYNdcPTLKaQgK3,https://api.spotify.com/v1/audio-analysis/3cg2Y9mIiYNdcPTLKaQgK3,200495,4,Fabuloso,"['Sech', 'Justin Quiles']",M,colab,Panama,2,Spanish,R,8.538,-80.7821
0.77,0.612,9,-7.755,0,0.086,0.0789,0,0.153,0.63,90.02,audio_features,7cIkMEpDhT7Vpw1FHOQqKC,spotify:track:7cIkMEpDhT7Vpw1FHOQqKC,https://api.spotify.com/v1/tracks/7cIkMEpDhT7Vpw1FHOQqKC,https://api.spotify.com/v1/audio-analysis/7cIkMEpDhT7Vpw1FHOQqKC,212161,4,Si ella quisiera,['Justin Quiles'],M,solo,United States,1,Spanish,R,40,-100
0.771,0.749,0,-4.922,1,0.0891,0.224,0.000133,0.134,0.765,160.05,audio_features,12cUU5c82Lwo5lvsxdUXdQ,spotify:track:12cUU5c82Lwo5lvsxdUXdQ,https://api.spotify.com/v1/tracks/12cUU5c82Lwo5lvsxdUXdQ,https://api.spotify.com/v1/audio-analysis/12cUU5c82Lwo5lvsxdUXdQ,172921,4,Fe,['Sech'],M,solo,Panama,1,Spanish,RF,8.538,-80.7821
0.66,0.503,9,-5.501,1,0.34,0.131,0,0.13,0.396,175.896,audio_features,5cBrOhKDyiJF9bPGUHKkG0,spotify:track:5cBrOhKDyiJF9bPGUHKkG0,https://api.spotify.com/v1/tracks/5cBrOhKDyiJF9bPGUHKkG0,https://api.spotify.com/v1/audio-analysis/5cBrOhKDyiJF9bPGUHKkG0,161748,4,#�NOMBRE?,['Dalex'],M,solo,United States,1,Spanish,R,40,-100
0.791,0.682,5,-7.328,1,0.158,0.175,0,0.0926,0.672,98.031,audio_features,6AzKhCHOms83jvNVLsz0Bt,spotify:track:6AzKhCHOms83jvNVLsz0Bt,https://api.spotify.com/v1/tracks/6AzKhCHOms83jvNVLsz0Bt,https://api.spotify.com/v1/audio-analysis/6AzKhCHOms83jvNVLsz0Bt,166851,4,Djadja (feat. Maluma) - Remix,"['Aya Nakamura', 'Maluma']",V,colab,France,2,French-Spanish,R,8.308854091,5.458262364
0.825,0.497,9,-8.133,0,0.0484,0.373,0.00163,0.339,0.451,100.034,audio_features,5lH2ThSxHiT4jYHWxRmKJh,spotify:track:5lH2ThSxHiT4jYHWxRmKJh,https://api.spotify.com/v1/tracks/5lH2ThSxHiT4jYHWxRmKJh,https://api.spotify.com/v1/audio-analysis/5lH2ThSxHiT4jYHWxRmKJh,148988,4,Tu Recuerdo,['C.R.O'],M,solo,Argentina,1,Spanish,R,-38.4161,-63.6167
0.619,0.654,10,-10.23,0,0.0514,0.0172,0.00012,0.319,0.105,124.019,audio_features,3WEifRfQ9VwQ3x7bp5sgCo,spotify:track:3WEifRfQ9VwQ3x7bp5sgCo,https://api.spotify.com/v1/tracks/3WEifRfQ9VwQ3x7bp5sgCo,https://api.spotify.com/v1/audio-analysis/3WEifRfQ9VwQ3x7bp5sgCo,265160,3,Piece Of Your Heart - CYA Remix,"['MEDUZA', 'CYA', 'Goodboys']",V,colab,Italy,3,English,R,41.87194,12.56738
0.817,0.758,1,-5.979,1,0.0402,0.023,0.0014,0.0963,0.711,124.026,audio_features,309SiwzPSY8X0byeZZR7uZ,spotify:track:309SiwzPSY8X0byeZZR7uZ,https://api.spotify.com/v1/tracks/309SiwzPSY8X0byeZZR7uZ,https://api.spotify.com/v1/audio-analysis/309SiwzPSY8X0byeZZR7uZ,248710,4,A Different Way - Noizu Remix,"['DJ Snake', 'Lauv', 'Noizu']",M,colab,France,3,English,R,8.308854091,5.458262364
0.9,0.526,6,-7.97,0,0.0713,0.0873,0.189,0.17,0.426,124.061,audio_features,09T1H6sEpK0dTO2DmJFSap,spotify:track:09T1H6sEpK0dTO2DmJFSap,https://api.spotify.com/v1/tracks/09T1H6sEpK0dTO2DmJFSap,https://api.spotify.com/v1/audio-analysis/09T1H6sEpK0dTO2DmJFSap,196704,4,Secrets - HUGEL Remix,"['Regard', 'RAYE', 'HUGEL']",V,colab,Yugoslavia,3,English,R,44.81899672,20.4573315
0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4,Ride It,['Regard'],M,solo,Yugoslavia,1,English,R,44.81899672,20.4573315
0.641,0.71,11,-9.871,1,0.036,0.0175,0.926,0.146,0.0364,122.021,audio_features,24KBMWfxD8l3z9JwfgU9oL,spotify:track:24KBMWfxD8l3z9JwfgU9oL,https://api.spotify.com/v1/tracks/24KBMWfxD8l3z9JwfgU9oL,https://api.spotify.com/v1/audio-analysis/24KBMWfxD8l3z9JwfgU9oL,183566,4,Birthright,['Nora En Pure'],F,solo,South Africa,1,No/Lang,RF,-30.5595,22.9375
0.748,0.568,10,-9.156,0,0.291,0.271,1.89E-06,0.123,0.884,179.96,audio_features,4Jg49z7NSRbWaKm3h1w0Dk,spotify:track:4Jg49z7NSRbWaKm3h1w0Dk,https://api.spotify.com/v1/tracks/4Jg49z7NSRbWaKm3h1w0Dk,https://api.spotify.com/v1/audio-analysis/4Jg49z7NSRbWaKm3h1w0Dk,237333,4,Gitana,"['Leon Leiden', 'Yung Dupe', 'Salma', 'Jeis', 'Pao Alvarado', 'Charly Romero']",V,colab,Mexico,6,Spanish,R,23.6345,-102.5528
0.759,0.681,5,-4.537,0,0.162,0.123,1.44E-06,0.1,0.327,176.029,audio_features,7L2gGJciod5bLHHNebQwCj,spotify:track:7L2gGJciod5bLHHNebQwCj,https://api.spotify.com/v1/tracks/7L2gGJciod5bLHHNebQwCj,https://api.spotify.com/v1/audio-analysis/7L2gGJciod5bLHHNebQwCj,207690,4,Eva,"['Yandel', 'Jay Wheeler']",M,colab,Puerto Rico,2,Spanish,R,18.220833,-66.590149
0.771,0.731,7,-6.574,1,0.0409,0.00165,0.633,0.217,0.635,123.026,audio_features,5lXY6PTuWXOludKy4zDQwM,spotify:track:5lXY6PTuWXOludKy4zDQwM,https://api.spotify.com/v1/tracks/5lXY6PTuWXOludKy4zDQwM,https://api.spotify.com/v1/audio-analysis/5lXY6PTuWXOludKy4zDQwM,189268,4,On My Mind,"['Diplo', 'SIDEPIECE']",V,colab,United States,2,English,RF,40,-100
0.52,0.798,6,-5.498,0,0.0391,0.101,0,0.0932,0.168,101.944,audio_features,4jp4Z02kzzg8gK0NmDGgml,spotify:track:4jp4Z02kzzg8gK0NmDGgml,https://api.spotify.com/v1/tracks/4jp4Z02kzzg8gK0NmDGgml,https://api.spotify.com/v1/audio-analysis/4jp4Z02kzzg8gK0NmDGgml,167977,4,Play,"['K-391', 'Alan Walker', 'Tungevaag', 'Mangoo']",V,colab,United States,4,English,R,40,-100
0.598,0.734,10,-3.982,1,0.116,0.208,0,0.272,0.621,179.885,audio_features,1GNSWpe2SB30zYGbNTD96b,spotify:track:1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/tracks/1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/audio-analysis/1GNSWpe2SB30zYGbNTD96b,180867,4,No Bailes Sola,"['Danna Paola', 'Sebastian Yatra']",V,colab,Mexico,2,Spanish,RF,23.6345,-102.5528
0.686,0.807,2,-7.744,1,0.0437,0.0017,0.0343,0.186,0.454,124.96,audio_features,4wAB0TsHw6Ggv1axTDEZfk,spotify:track:4wAB0TsHw6Ggv1axTDEZfk,https://api.spotify.com/v1/tracks/4wAB0TsHw6Ggv1axTDEZfk,https://api.spotify.com/v1/audio-analysis/4wAB0TsHw6Ggv1axTDEZfk,154642,4,In The Club,['Thomas Newson'],M,solo,United States,1,English,R,40,-100
0.779,0.728,2,-2.586,1,0.187,0.0191,0,0.266,0.824,179.971,audio_features,3XsqFFCOn6oPKt4GCod2wP,spotify:track:3XsqFFCOn6oPKt4GCod2wP,https://api.spotify.com/v1/tracks/3XsqFFCOn6oPKt4GCod2wP,https://api.spotify.com/v1/audio-analysis/3XsqFFCOn6oPKt4GCod2wP,202080,4,Mañana No Hay Clase (24/7),"['Sebastian Yatra', 'Ñejo', 'Dalmata']",M,colab,Colombia,3,Spanish,R,4.5709,-74.2973
0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,audio_features,7zsXy7vlHdItvUSH8EwQss,spotify:track:7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,185360,4,Cold Water,"['Major Lazer', 'Justin Bieber', 'MØ']",V,colab,United States,3,English,RF,40,-100
0.791,0.445,7,-5.638,1,0.332,0.0342,0.0021,0.0711,0.231,170.045,audio_features,2NUUKFF6RNPCMCy5pSIR04,spotify:track:2NUUKFF6RNPCMCy5pSIR04,https://api.spotify.com/v1/tracks/2NUUKFF6RNPCMCy5pSIR04,https://api.spotify.com/v1/audio-analysis/2NUUKFF6RNPCMCy5pSIR04,233075,4,Dolores - Remix,"['Choclock', 'Cazzu', 'Rels B']",V,colab,Argentina,3,Spanish,RF,-38.4161,-63.6167
0.911,0.632,1,-2.94,1,0.118,0.201,9.26E-06,0.0791,0.832,99.988,audio_features,4MWb6mltydQn84NrTm7Gpl,spotify:track:4MWb6mltydQn84NrTm7Gpl,https://api.spotify.com/v1/tracks/4MWb6mltydQn84NrTm7Gpl,https://api.spotify.com/v1/audio-analysis/4MWb6mltydQn84NrTm7Gpl,207249,4,Dime Cuantas Veces (Remix) [feat. Justin Quiles],"['Micro TDH', 'Rels B', 'Lenny Tavárez', 'Justin Quiles']",M,colab,Venezuela,4,Spanish,R,6.4238,-66.5897
0.664,0.68,0,-5.584,1,0.226,0.36,3.60E-05,0.125,0.368,179.945,audio_features,0gSNix8gxw7JhUTeC0RnAS,spotify:track:0gSNix8gxw7JhUTeC0RnAS,https://api.spotify.com/v1/tracks/0gSNix8gxw7JhUTeC0RnAS,https://api.spotify.com/v1/audio-analysis/0gSNix8gxw7JhUTeC0RnAS,177639,4,Pa Que No Te Duermas,"['DELLAFUENTE', 'Rels B']",M,colab,Spain,2,Spanish,R,40.463667,-3.74922
0.8,0.578,11,-4.779,0,0.0831,0.336,0.000311,0.184,0.234,99.989,audio_features,6Hw21Z5CmEV78jrncFpMwz,spotify:track:6Hw21Z5CmEV78jrncFpMwz,https://api.spotify.com/v1/tracks/6Hw21Z5CmEV78jrncFpMwz,https://api.spotify.com/v1/audio-analysis/6Hw21Z5CmEV78jrncFpMwz,212406,4,Tak Tiki Tak,['Harry Nach'],M,solo,Chile,1,Spanish,RF,-35.6751,-71.543
0.795,0.542,6,-8.106,0,0.193,0.0903,0,0.117,0.55,167.823,audio_features,4TOmcZvw0gHa7GiXRbcYAW,spotify:track:4TOmcZvw0gHa7GiXRbcYAW,https://api.spotify.com/v1/tracks/4TOmcZvw0gHa7GiXRbcYAW,https://api.spotify.com/v1/audio-analysis/4TOmcZvw0gHa7GiXRbcYAW,232653,4,PORFA,"['Feid', 'Justin Quiles']",M,colab,Colombia,2,Spanish,R,4.5709,-74.2973
0.409,0.678,9,-7.731,1,0.0878,0.359,4.76E-06,0.167,0.168,89.968,audio_features,6TodWdTSDfzwgYynTZSvJn,spotify:track:6TodWdTSDfzwgYynTZSvJn,https://api.spotify.com/v1/tracks/6TodWdTSDfzwgYynTZSvJn,https://api.spotify.com/v1/audio-analysis/6TodWdTSDfzwgYynTZSvJn,280842,4,Midsummer Madness,"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",M,colab,United States,5,English,RF,40,-100
0.631,0.722,1,-3.031,1,0.0324,0.311,0,0.153,0.443,105.045,audio_features,63ZtaTHM7Cu3JEca5xrWi3,spotify:track:63ZtaTHM7Cu3JEca5xrWi3,https://api.spotify.com/v1/tracks/63ZtaTHM7Cu3JEca5xrWi3,https://api.spotify.com/v1/audio-analysis/63ZtaTHM7Cu3JEca5xrWi3,205714,3,Favorite Sound,"['Audien', 'Echosmith']",V,colab,United States,2,English,R,40,-100
0.526,0.633,7,-7.002,1,0.134,0.372,0,0.129,0.272,171.044,audio_features,78ldtCaBRJVp2i91B715L0,spotify:track:78ldtCaBRJVp2i91B715L0,https://api.spotify.com/v1/tracks/78ldtCaBRJVp2i91B715L0,https://api.spotify.com/v1/audio-analysis/78ldtCaBRJVp2i91B715L0,203947,3,Broken Glass,"['Kygo', 'Kim Petras']",V,colab,Norway,2,English,RF,60.472,8.4689
0.699,0.403,5,-9.483,0,0.128,0.867,8.63E-05,0.155,0.35,73.586,audio_features,2Jy1ib8MqDe2BoOoHvFxa6,spotify:track:2Jy1ib8MqDe2BoOoHvFxa6,https://api.spotify.com/v1/tracks/2Jy1ib8MqDe2BoOoHvFxa6,https://api.spotify.com/v1/audio-analysis/2Jy1ib8MqDe2BoOoHvFxa6,241972,4,Tienes el Don,['Rels B'],M,solo,Spain,1,Spanish,R,40.463667,-3.74922
0.74,0.557,0,-5.633,0,0.404,0.51,0.000554,0.142,0.661,183.743,audio_features,3b2STpVG1wHiZJ7u6hvmoR,spotify:track:3b2STpVG1wHiZJ7u6hvmoR,https://api.spotify.com/v1/tracks/3b2STpVG1wHiZJ7u6hvmoR,https://api.spotify.com/v1/audio-analysis/3b2STpVG1wHiZJ7u6hvmoR,317790,4,No Fue - Remix,"['Leebrian', 'Cauty', 'Rauw Alejandro', 'Brray', 'Feid']",M,colab,Puerto Rico,5,Spanish,R,18.220833,-66.590149
0.586,0.499,4,-6.627,1,0.049,0.645,0,0.109,0.272,149.79,audio_features,19m23w2ANVhtB7rApM6pbN,spotify:track:19m23w2ANVhtB7rApM6pbN,https://api.spotify.com/v1/tracks/19m23w2ANVhtB7rApM6pbN,https://api.spotify.com/v1/audio-analysis/19m23w2ANVhtB7rApM6pbN,214400,4,Back To U,"['SLANDER', 'William Black']",M,colab,United States,2,English,R,40,-100
0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,audio_features,4umIPjkehX1r7uhmGvXiSV,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4,Intentions (feat. Quavo),"['Justin Bieber', 'Quavo']",M,colab,United States,2,English,R,40,-100
0.514,0.582,6,-8.835,1,0.101,0.0209,0.0835,0.0937,0.621,99.996,audio_features,7CNRVEMSXo0fRJwZyM0L2n,spotify:track:7CNRVEMSXo0fRJwZyM0L2n,https://api.spotify.com/v1/tracks/7CNRVEMSXo0fRJwZyM0L2n,https://api.spotify.com/v1/audio-analysis/7CNRVEMSXo0fRJwZyM0L2n,252235,4,Hometown Girl,['ZHU'],M,solo,United States,1,English,RF,40,-100
0.669,0.697,1,-7.738,1,0.0321,0.000577,0.43,0.603,0.126,130.036,audio_features,0TzkG2s7nhpZs0RNSBsAlF,spotify:track:0TzkG2s7nhpZs0RNSBsAlF,https://api.spotify.com/v1/tracks/0TzkG2s7nhpZs0RNSBsAlF,https://api.spotify.com/v1/audio-analysis/0TzkG2s7nhpZs0RNSBsAlF,247385,3,Annihilation,"['i_o', 'Lights']",V,colab,United States,2,English,R,40,-100
0.495,0.831,5,-5.812,0,0.0319,0.021,4.79E-05,0.495,0.414,128.064,audio_features,24tVqMiAtv8jmpNPhBEsDY,spotify:track:24tVqMiAtv8jmpNPhBEsDY,https://api.spotify.com/v1/tracks/24tVqMiAtv8jmpNPhBEsDY,https://api.spotify.com/v1/audio-analysis/24tVqMiAtv8jmpNPhBEsDY,192632,5,Now That I've Found You,"['Martin Garrix', 'John Martin', 'Michel Zitron']",M,colab,Netherlands,3,English,R,21.40884,-52.99206
0.825,0.678,4,-5.401,1,0.0461,0.519,0,0.115,0.43,134.12,audio_features,3kEsMLO3qUUwiXeCndsMIb,spotify:track:3kEsMLO3qUUwiXeCndsMIb,https://api.spotify.com/v1/tracks/3kEsMLO3qUUwiXeCndsMIb,https://api.spotify.com/v1/audio-analysis/3kEsMLO3qUUwiXeCndsMIb,201264,4,Bossa No Sé (feat. Jean Carter),"['Cuco', 'Jean Carter']",M,colab,United States,2,English-Spanish,RF,40,-100
0.75,0.741,9,-4.43,1,0.402,0.447,0,0.121,0.495,79.968,audio_features,3pm4XtcsRIFFtH2UErk62R,spotify:track:3pm4XtcsRIFFtH2UErk62R,https://api.spotify.com/v1/tracks/3pm4XtcsRIFFtH2UErk62R,https://api.spotify.com/v1/audio-analysis/3pm4XtcsRIFFtH2UErk62R,209180,4,CANCIÓN CON YANDEL,"['Yandel', 'Bad Bunny']",M,colab,Puerto Rico,2,Spanish,R,18.220833,-66.590149
0.59,0.729,7,-4.95,0,0.0893,0.321,0,0.659,0.712,93.094,audio_features,5bmSver2b3ZXyuyLKtgnFI,spotify:track:5bmSver2b3ZXyuyLKtgnFI,https://api.spotify.com/v1/tracks/5bmSver2b3ZXyuyLKtgnFI,https://api.spotify.com/v1/audio-analysis/5bmSver2b3ZXyuyLKtgnFI,202240,4,BAD CON NICKY,"['Bad Bunny', 'Nicky Jam']",M,colab,Puerto Rico,2,Spanish,R,18.220833,-66.590149
0.807,0.606,3,-8.871,0,0.088,0.0946,0,0.119,0.304,92.988,audio_features,2tFwfmceQa1Y6nRPhYbEtC,spotify:track:2tFwfmceQa1Y6nRPhYbEtC,https://api.spotify.com/v1/tracks/2tFwfmceQa1Y6nRPhYbEtC,https://api.spotify.com/v1/audio-analysis/2tFwfmceQa1Y6nRPhYbEtC,227520,4,CÓMO SE SIENTE - Remix,"['Jhay Cortez', 'Bad Bunny']",M,colab,Puerto Rico,2,Spanish,RF,18.220833,-66.590149
0.7,0.354,6,-14.043,0,0.0345,0.765,0.00158,0.128,0.245,119.965,audio_features,7M3HuQRRAm1QD4kftmq0bb,spotify:track:7M3HuQRRAm1QD4kftmq0bb,https://api.spotify.com/v1/tracks/7M3HuQRRAm1QD4kftmq0bb,https://api.spotify.com/v1/audio-analysis/7M3HuQRRAm1QD4kftmq0bb,227027,4,Amour plastique,['Videoclub'],V,band,France,1,French,RF,8.308854091,5.458262364
0.55,0.598,11,-5.402,0,0.0831,0.132,2.58E-06,0.0955,0.543,83.836,audio_features,5J7teKIJGtqVypgYI6sqXj,spotify:track:5J7teKIJGtqVypgYI6sqXj,https://api.spotify.com/v1/tracks/5J7teKIJGtqVypgYI6sqXj,https://api.spotify.com/v1/audio-analysis/5J7teKIJGtqVypgYI6sqXj,232496,4,Una Vez,"['Bad Bunny', 'Mora']",M,colab,Puerto Rico,2,Spanish,R,18.220833,-66.590149
0.737,0.766,10,-4.242,0,0.0458,0.31,6.63E-06,0.114,0.662,93.956,audio_features,4j4w4CXm6BSr0s25wAWrrX,spotify:track:4j4w4CXm6BSr0s25wAWrrX,https://api.spotify.com/v1/tracks/4j4w4CXm6BSr0s25wAWrrX,https://api.spotify.com/v1/audio-analysis/4j4w4CXm6BSr0s25wAWrrX,196500,4,Bichiyal,"['Bad Bunny', 'Yaviah']",M,colab,Puerto Rico,2,Spanish,RF,18.220833,-66.590149
0.422,0.711,2,-4.809,0,0.0385,0.0176,0,0.559,0.321,128.066,audio_features,22zxLxXlXrBIm7XaazHNrg,spotify:track:22zxLxXlXrBIm7XaazHNrg,https://api.spotify.com/v1/tracks/22zxLxXlXrBIm7XaazHNrg,https://api.spotify.com/v1/audio-analysis/22zxLxXlXrBIm7XaazHNrg,244453,4,Hold On (feat. Michel Zitron),"['Martin Garrix', 'Matisse & Sadko', 'Michel Zitron']",M,colab,Netherlands,3,English,R,21.40884,-52.99206
0.705,0.783,11,-5.641,0,0.0418,0.0871,4.72E-06,0.335,0.69,92.993,audio_features,3e9V8vS2oviXYWtj09DkJP,spotify:track:3e9V8vS2oviXYWtj09DkJP,https://api.spotify.com/v1/tracks/3e9V8vS2oviXYWtj09DkJP,https://api.spotify.com/v1/audio-analysis/3e9V8vS2oviXYWtj09DkJP,184760,4,Final Feliz,['Danna Paola'],F,solo,Mexico,1,Spanish,R,23.6345,-102.5528
0.385,0.809,11,-7.233,0,0.0471,0.0597,0.0919,0.0871,0.243,125.997,audio_features,1fpoxFf6E280RNpkSExWzY,spotify:track:1fpoxFf6E280RNpkSExWzY,https://api.spotify.com/v1/tracks/1fpoxFf6E280RNpkSExWzY,https://api.spotify.com/v1/audio-analysis/1fpoxFf6E280RNpkSExWzY,179048,4,Flashbacks,"['Sonny Fodera', 'Sonickraft']",M,colab,Australia,2,English,R,-32.106275,141.3554875
0.774,0.886,1,-7.569,1,0.0501,0.0306,0.129,0.0252,0.868,125.012,audio_features,15wfVCTKuPvBLtYakoBntp,spotify:track:15wfVCTKuPvBLtYakoBntp,https://api.spotify.com/v1/tracks/15wfVCTKuPvBLtYakoBntp,https://api.spotify.com/v1/audio-analysis/15wfVCTKuPvBLtYakoBntp,211448,4,Sundown,['Biscits'],M,solo,United States,1,English,R,40,-100
0.646,0.571,0,-6.103,1,0.0334,0.0523,1.57E-05,0.25,0.601,158.083,audio_features,5AoTIWpiONgRNaZdFKpxcR,spotify:track:5AoTIWpiONgRNaZdFKpxcR,https://api.spotify.com/v1/tracks/5AoTIWpiONgRNaZdFKpxcR,https://api.spotify.com/v1/audio-analysis/5AoTIWpiONgRNaZdFKpxcR,176788,4,Calidez,"['Ramona', 'Goyo Degano']",M,colab,Mexico,2,Spanish,R,23.6345,-102.5528
0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,audio_features,4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/tracks/4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/audio-analysis/4r9jkMEnArtWGH2rL2FZl0,175918,4,A Tu Merced,['Bad Bunny'],M,solo,Puerto Rico,1,Spanish,RF,18.220833,-66.590149
0.837,0.388,6,-9.275,0,0.326,0.758,0.000212,0.124,0.365,121.947,audio_features,76SjhQoNXF1ztbjUyn2gbE,spotify:track:76SjhQoNXF1ztbjUyn2gbE,https://api.spotify.com/v1/tracks/76SjhQoNXF1ztbjUyn2gbE,https://api.spotify.com/v1/audio-analysis/76SjhQoNXF1ztbjUyn2gbE,186927,4,Baila Más,"['Rels B', 'Javier Simon']",M,colab,Spain,2,Spanish,R,40.463667,-3.74922
0.854,0.525,1,-4.426,1,0.214,0.819,0,0.146,0.63,97.054,audio_features,6fmQjRuo7XvRFCK2qex5hQ,spotify:track:6fmQjRuo7XvRFCK2qex5hQ,https://api.spotify.com/v1/tracks/6fmQjRuo7XvRFCK2qex5hQ,https://api.spotify.com/v1/audio-analysis/6fmQjRuo7XvRFCK2qex5hQ,197587,4,Mi Cuarto,['Jerry Di'],M,solo,Venezuela,1,Spanish,RF,6.4238,-66.5897
0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4,death bed (coffee for your head),"['Powfu', 'beabadoobee']",M,colab,Canada,2,English,RF,47.25704,-80.17319333
0.771,0.769,0,-3.504,0,0.0694,0.18,1.57E-05,0.345,0.931,167.969,audio_features,74j34STf8L6uADnTN69ohv,spotify:track:74j34STf8L6uADnTN69ohv,https://api.spotify.com/v1/tracks/74j34STf8L6uADnTN69ohv,https://api.spotify.com/v1/audio-analysis/74j34STf8L6uADnTN69ohv,289899,4,El Efecto - Remix,"['Rauw Alejandro', 'Chencho Corleone', 'KEVVO', 'Bryant Myers', 'Lyanno', 'Dalex']",M,colab,Puerto Rico,6,Spanish,RF,18.220833,-66.590149
0.719,0.676,4,-7.3,0,0.272,0.191,0,0.176,0.425,99.934,audio_features,3iBr8NVB7xCws84m1Z2wXe,spotify:track:3iBr8NVB7xCws84m1Z2wXe,https://api.spotify.com/v1/tracks/3iBr8NVB7xCws84m1Z2wXe,https://api.spotify.com/v1/audio-analysis/3iBr8NVB7xCws84m1Z2wXe,239950,4,Te Miro,"['Zazo & Gxurmet', 'Vega Almohalla', 'D3llano']",V,colab,Spain,3,Spanish,R,40.463667,-3.74922
0.57,0.582,0,-6.316,1,0.0306,0.193,0,0.138,0.12,99.97,audio_features,3GrodqQ3llu5Yh84wySm9G,spotify:track:3GrodqQ3llu5Yh84wySm9G,https://api.spotify.com/v1/tracks/3GrodqQ3llu5Yh84wySm9G,https://api.spotify.com/v1/audio-analysis/3GrodqQ3llu5Yh84wySm9G,254414,4,Someone That I Needed (with Dia Frampton),"['Jason Ross', 'Dia Frampton']",V,colab,United States,2,English,R,40,-100
